0,1.1647137517454755,
0,1.1117306105161997,
1,1.116297475000535,
1,1.1048872570009325,
2,1.1095901707490001,
2,1.102260618065175,
3,1.1088652048962713,
3,1.104914905751871,
4,1.106002465042599,
4,1.102199766507497,
5,1.1046903772205092,
5,1.0987607861901076,
6,1.1033704041846404,
6,1.0956751170118932,
7,1.101962931305307,
7,1.0970763845218077,
8,1.1009388477629596,
8,1.0979639884781502,
9,1.099223348230298,
9,1.0981403062505912,
10,1.1019094324727912,
10,1.094342772682756,
11,1.100783221076492,
11,1.1006409862699382,
12,1.0972358027461466,
12,1.1030142083190873,
13,1.1001482291228308,
13,1.094764659861242,
14,1.0996344340050006,
14,1.0968365538256974,
15,1.0973450835150589,
15,1.0991771217873072,
16,1.0957777395644759,
16,1.0955821909221306,
17,1.0982555768746955,
17,1.0961357357713442,
18,1.0980944944008255,
18,1.0931947398452215,
19,1.0958230311641373,
19,1.0932082709042354,
20,1.0961523404216678,
20,1.0971155010368192,
21,1.097037374987716,
21,1.0967080674266276,
22,1.0970074373126935,
22,1.096581840137903,
23,1.0954685987434885,
23,1.0905471073731505,
24,1.0948931969926818,
24,1.0984032340623555,
25,1.095917166251219,
25,1.0915523822066364,
26,1.0945310877164127,
26,1.094277078898764,
27,1.0960477674824676,
27,1.0912028852802071,
28,1.0939398357325931,
28,1.0918951042159788,
29,1.0965028052302563,
29,1.0878657024369425,
30,1.092168796788603,
30,1.0889548094598973,
31,1.095373592181074,
31,1.0920695024748674,
32,1.09410640148773,
32,1.0911846754425998,
33,1.0950244370193865,
33,1.0895912167399209,
34,1.0907118594077199,
34,1.0766065979682236,
35,1.081935498340595,
35,1.0636419262209795,
36,1.0698740657144468,
36,1.065376845425697,
37,1.0684543863148674,
37,1.0586588963885701,
38,1.0625055548477902,
38,1.0525235040801446,
39,1.0567980641186903,
39,1.0494251054816952,
40,1.0574725513517311,
40,1.0465394785847542,
41,1.0541597482076006,
41,1.0504751805730337,
42,1.054346919907582,
42,1.044088354796314,
43,1.0534548694748647,
43,1.0425806124439814,
44,1.0475883790950562,
44,1.0412677598805953,
45,1.0488651066930554,
45,1.0405749427093824,
46,1.045645053659262,
46,1.0349554073258571,
47,1.0441146958427405,
47,1.037004762099744,
48,1.0435311160543683,
48,1.0353020596424611,
49,1.0419590000121397,
49,1.0313004806090516,
50,1.042705000061112,
50,1.0400329373851538,
51,1.0456151489861052,
51,1.0310119516030332,
52,1.0441250982850456,
52,1.0324140519081102,
53,1.0437087405892402,
53,1.037909372933701,
54,1.0408003615637442,
54,1.0391429445362521,
55,1.0397905180984752,
55,1.039808864118676,
56,1.0389544916081437,
56,1.0292606639280637,
57,1.039337465007429,
57,1.034684535994691,
58,1.0391309658186467,
58,1.034264772615614,
59,1.0396435321101176,
59,1.0336721041047152,
60,1.0390802943208775,
60,1.035484073158272,
61,1.037763928662272,
61,1.0338706610545068,
62,1.0408313131233196,
62,1.0276788497182243,
63,1.0388175911674755,
63,1.0315898829282395,
64,1.040107638709367,
64,1.0275989280052948,
65,1.0405852536376765,
65,1.0334507206784467,
66,1.0392967333923526,
66,1.0268911878954328,
67,1.038503376479834,
67,1.0279411906029043,
68,1.03687746939843,
68,1.0299872177954352,
69,1.0396426743038554,
69,1.0286055011281359,
70,1.039232243906287,
70,1.0275041649175116,
71,1.0385587744566565,
71,1.0333352376266045,
72,1.0373097442220642,
72,1.0325484389853177,
73,1.0364499128091502,
73,1.0303634328131994,
74,1.0396451674442493,
74,1.0279657893333818,
75,1.037182105487868,
75,1.028192643971138,
76,1.0374584632063126,
76,1.0288829656812895,
77,1.0371597298079014,
77,1.029003928198768,
78,1.0382441324750273,
78,1.0320884052148698,
79,1.0369994239852347,
79,1.0305216539094715,
80,1.0372036580302568,
80,1.0286429956596463,
81,1.0369928211840314,
81,1.0324282269637737,
82,1.0362814533542644,
82,1.029886768438384,
83,1.0350285879937788,
83,1.028088551575429,
84,1.034847372582576,
84,1.028127947277939,
85,1.0384338378669782,
85,1.0301838461036588,
86,1.0372808859422007,
86,1.0298341349327507,
87,1.0361162282234873,
87,1.0259611546378953,
88,1.036491669604507,
88,1.0261098366030104,
89,1.0354800658830683,
89,1.0270110709623252,
90,1.0352793721590028,
90,1.0291775494948028,
91,1.0369105564157388,
91,1.0313608557535265,
92,1.0347243011058331,
92,1.0249682307364478,
93,1.0355825870198223,
93,1.026946790160557,
94,1.035221846986448,
94,1.0265915261278444,
95,1.0343082772640955,
95,1.0342506445411122,
96,1.035894303301306,
96,1.0286332782682928,
97,1.0351789007974044,
97,1.0234369532534893,
98,1.0343632341394393,
98,1.0274797204894344,
99,1.033697967282677,
99,1.0262834489700288,
100,1.0338935209777498,
100,1.0302472639575304,
101,1.0341973110382428,
101,1.0313101494185966,
102,1.033714841848142,
102,1.0259510828891847,
103,1.0353299448443887,
103,1.0271551652300044,
104,1.032758802848882,
104,1.0254674804350827,
105,1.0342930585306,
105,1.0305272366038807,
106,1.035392912195835,
106,1.0262153604965387,
107,1.0323542311042873,
107,1.025762525312889,
108,1.0346741630593972,
108,1.026961338435259,
109,1.0319598760583635,
109,1.025166391270793,
110,1.0373761431878685,
110,1.026775773039818,
111,1.0343098928588206,
111,1.0298840083167797,
112,1.0321912833329203,
112,1.0278440931051351,
113,1.0326015847336831,
113,1.0304404624506218,
114,1.036071492582985,
114,1.0228897177752572,
115,1.030739629832135,
115,1.0249295762893786,
116,1.0306290256203654,
116,1.0281581592795153,
117,1.0324147439434403,
117,1.0261565787748252,
118,1.0309125320550014,
118,1.025541712885101,
119,1.0327042926378096,
119,1.0281602629713336,
120,1.0336239541919041,
120,1.0253472265890573,
121,1.0337658781659027,
121,1.0241771146562073,
122,1.0331701668641455,
122,1.0254725989590778,
123,1.0317797135693096,
123,1.024327906733034,
124,1.0300882127197453,
124,1.0301834076128187,
125,1.0302235572914513,
125,1.027129365451659,
126,1.0341043189565216,
126,1.0249015995960897,
127,1.0311398063823052,
127,1.0260512268600348,
128,1.0310120815646868,
128,1.0200441875345632,
129,1.0314030840086703,
129,1.0273384900826088,
130,1.033060938487569,
130,1.020024437675249,
131,1.0325598716274436,
131,1.0307557787391994,
132,1.0305417752489712,
132,1.025296919403652,
133,1.0306911091597104,
133,1.0270803949797962,
134,1.0297689903104845,
134,1.0298448345418556,
135,1.0326352262942202,
135,1.0234680685565787,
136,1.0317764886664782,
136,1.0256069419708977,
137,1.0330752435763613,
137,1.0253164261030103,
138,1.0344445257448966,
138,1.0248958566985156,
139,1.0340843964190574,
139,1.0227828840331046,
140,1.029831573177511,
140,1.0275163435247263,
141,1.0327389711011528,
141,1.0288692548566052,
142,1.0333793407670242,
142,1.0253498220083797,
143,1.0322192976428506,
143,1.026471235821669,
144,1.031921712527099,
144,1.0252934922620336,
145,1.0314069185808796,
145,1.0228749049178816,
146,1.0304137997480993,
146,1.0274105176712471,
147,1.033149681806945,
147,1.0232140949042723,
148,1.0320793882821986,
148,1.0244541387198747,
149,1.0330113061448303,
149,1.0231947463661721,
150,1.0321263239019074,
150,1.025050794910426,
151,1.031400115236534,
151,1.027514191285708,
152,1.0329444120587652,
152,1.0245448771573789,
153,1.0334849304024532,
153,1.0247379030574302,
154,1.0312376621442112,
154,1.0245771185893904,
155,1.0330426259647347,
155,1.022879425111262,
156,1.0311922200665407,
156,1.0264757830616629,
157,1.031777381003004,
157,1.0263156427806202,
158,1.030354864345625,
158,1.0199623509456326,
159,1.0320642570941967,
159,1.0234363418667838,
160,1.029725755107115,
160,1.0236507641904014,
161,1.032129917177535,
161,1.026571066463646,
162,1.0296249296675688,
162,1.0254002520542806,
163,1.0312672667755052,
163,1.02111929521832,
164,1.0304462554591032,
164,1.0277707057276768,
165,1.0327072716934702,
165,1.0279498491357832,
166,1.0305346466009362,
166,1.0258982317214747,
167,1.0310757074884846,
167,1.0250709106517575,
168,1.0295389700745676,
168,1.0218405186013848,
169,1.0307738704036356,
169,1.0235835532350246,
170,1.0316744340256825,
170,1.0263067741735976,
171,1.030055043999461,
171,1.0266913131716497,
172,1.0315081449567542,
172,1.0227357009045877,
173,1.0333374266793094,
173,1.0273375312602646,
174,1.0298752700465241,
174,1.0259231123821815,
175,1.031593002920729,
175,1.0234670424637868,
176,1.0309361172458351,
176,1.0258977657860224,
177,1.031990159699288,
177,1.0245732562707044,
178,1.0285188904163414,
178,1.024981732109943,
179,1.0325322348693498,
179,1.0240937697556909,
180,1.031129110582716,
180,1.024060435782394,
181,1.0321950385322407,
181,1.033034176157839,
182,1.0330622342058602,
182,1.0236604978910533,
183,1.0304235539938578,
183,1.020905786942183,
184,1.0322446547921933,
184,1.0262517114044845,
185,1.030588627729587,
185,1.0240569229412535,
186,1.0306235891484552,
186,1.0216019437125847,
187,1.0308893899323777,
187,1.020566838644883,
188,1.0292406753264305,
188,1.0256152909645444,
189,1.0278363570493805,
189,1.0246230964304868,
190,1.0316761342273395,
190,1.0230838039094745,
191,1.030088042859917,
191,1.0253285422071108,
192,1.02733829992823,
192,1.02476267064322,
193,1.0309941803424507,
193,1.0256098792884845,
194,1.0293452391702198,
194,1.020594410807011,
195,1.0289524703362873,
195,1.0231438095293781,
196,1.0299338821091566,
196,1.0217599944913314,
197,1.030572484554553,
197,1.0213478117432817,
198,1.0279144307336139,
198,1.0259550737355232,
199,1.0300049121300607,
199,1.0254401050920081,
